make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate,total_revenue,profit_margin,profit_margin_tier,sale_month_year,sale_quarter
Nissan,Altima,2.5 S,sedan,automatic,1n4al21e07n406557,nc,24,177942,gray,gray,crossroads nissan of hickory inc,3400,3400,Mon Jun 01 2015 02:00:00,3400,0,Low,June 2015,2
Nissan,Murano,S,suv,automatic,jn8az08w87w604569,nc,41,118570,white,beige,crossroads nissan of hickory inc,6500,9400,Mon Jun 01 2015 02:00:00,9400,0.30851063829787234,High,June 2015,2
Mercury,Milan,Premier,sedan,automatic,3mehm08z17r605535,fl,32,95859,white,beige,remarketing by ge/drivetime,4975,4900,Tue Jun 02 2015 09:00:00,4900,-0.015306122448979591,Low,June 2015,2
Nissan,Quest,3.5 S,minivan,automatic,5n1bv28u37n113270,tx,32,78063,red,gray,d&m leasing,4525,5700,Wed May 27 2015 03:15:00,5700,0.20614035087719298,High,May 2015,2
Mercedes-Benz,CLS-Class,CLS550,sedan,automatic,wdddj72x17a100717,la,19,104217,gray,gray,don's wholesale llc,13750,11700,Wed May 27 2015 03:15:00,11700,-0.1752136752136752,Low,May 2015,2
Mercury,Mountaineer,Premier,suv,automatic,4m2eu38867uj02034,az,23,98117,gray,beige,gm financial,7175,5100,Thu May 28 2015 05:00:00,5100,-0.4068627450980392,Low,May 2015,2
Mitsubishi,Eclipse,GS,hatchback,automatic,4a3ak24f57e023180,ca,19,79028,orange,black,onemain rem/master car center,5350,4100,Wed May 27 2015 05:30:00,4100,-0.3048780487804878,Low,May 2015,2
Mercedes-Benz,S-Class,S550 4MATIC,sedan,automatic,wddng86xx7a122881,ne,36,60346,black,black,mercedes benz of des moines,22500,21800,Thu May 28 2015 04:00:00,21800,-0.03211009174311927,Low,May 2015,2
Mitsubishi,Eclipse,GT,hatchback,manual,4a3ak34tx7e022487,tx,27,122538,silver,gray,san antonio dodge chrysler jeep,4875,3100,Wed May 27 2015 03:00:00,3100,-0.5725806451612904,Low,May 2015,2
Nissan,Altima,2.5 S,sedan,automatic,1n4al21e77n456744,fl,24,109209,blue,tan,auto brokers of tampa bay inc,5275,6900,Wed May 27 2015 08:35:00,6900,0.23550724637681159,High,May 2015,2
Nissan,Murano,S,suv,automatic,jn8az08w57w613469,nj,19,103632,black,black,all american ford/subaru,7425,5900,Wed May 27 2015 02:30:00,5900,-0.2584745762711864,Low,May 2015,2
Mitsubishi,Outlander,LS,suv,automatic,ja4mt31x77z004794,pa,25,101222,blue,black,credit acceptance corp/vrs/southfield,5075,4400,Tue Jun 02 2015 02:30:00,4400,-0.1534090909090909,Low,June 2015,2
Mercedes-Benz,S-Class,S550,sedan,automatic,wddng71x07a072641,az,27,79130,silver,brown,chapman corporate wholesale,19500,19700,Thu May 28 2015 05:00:00,19700,0.01015228426395939,Low,May 2015,2
Mercury,Montego,Base,sedan,automatic,1mehm40147g602746,pa,17,143370,silver,gray,lease & rental management,2650,750,Tue Jun 02 2015 02:30:00,750,-2.533333333333333,Low,June 2015,2
Mercedes-Benz,GL-Class,GL450,suv,automatic,4jgbf71e67a211729,tx,37,94679,silver,black,gunn infiniti ltd,14400,14200,Wed May 27 2015 03:00:00,14200,-0.014084507042253521,Low,May 2015,2
Mitsubishi,Eclipse,GS,hatchback,automatic,4a3ak24f57e003107,tx,19,154177,silver,gray,rii,3425,3100,Thu May 28 2015 04:00:00,3100,-0.10483870967741936,Low,May 2015,2
Nissan,Murano,SL,suv,Unknown,jn8az08w87w620853,pa,27,57213,white,tan,remarketing by ge/manheim pennsylvania,10550,9800,Fri Jun 05 2015 02:00:00,9800,-0.07653061224489796,Low,June 2015,2
Mercedes-Benz,CL-Class,CL550,coupe,automatic,wddej71x47a001153,ga,32,87531,gray,black,lagrange toyota inc,23000,24200,Wed May 27 2015 03:00:00,24200,0.049586776859504134,Low,May 2015,2
Mitsubishi,Endeavor,LS,suv,automatic,4a4mn21s77e070499,nc,29,107011,gray,gray,crossroads ford lincoln of shelby,4325,4000,Mon Jun 01 2015 02:00:00,4000,-0.08125,Low,June 2015,2
Nissan,Altima,2.5 S,sedan,automatic,1n4al21e37n448222,ca,35,98513,black,gray,mercedes benz of laguna niguel,5575,7900,Wed May 27 2015 05:30:00,7900,0.29430379746835444,High,May 2015,2
Nissan,Murano,SL,suv,automatic,jn8az08t37w502540,ga,25,118528,white,beige,atlanta dealer trades inc,7150,7500,Thu May 28 2015 03:00:00,7500,0.04666666666666667,Low,May 2015,2
Mercedes-Benz,CL-Class,CL550,coupe,automatic,wddej71x07a008911,ca,39,71651,black,black,west coast rovers,24900,25750,Wed May 27 2015 05:30:00,25750,0.03300970873786408,Low,May 2015,2
Suzuki,Grand Vitara,Base,SUV,manual,js3te941074200497,nj,29,142264,red,black,elite acura,2925,2000,Wed Jun 03 2015 02:30:00,2000,-0.4625,Low,June 2015,2
Nissan,Xterra,X,suv,automatic,5n1an08w07c539544,oh,43,114036,blue,gray,sullivan auto group llc,6725,7500,Thu May 28 2015 03:30:00,7500,0.10333333333333333,Medium,May 2015,2
Pontiac,G6,GT,convertible,automatic,1g2zh351x74115814,fl,23,149694,black,black,gm financial,2925,2400,Wed May 27 2015 02:10:00,2400,-0.21875,Low,May 2015,2
Saturn,Outlook,XR,suv,automatic,5gzer33737j117399,tx,36,124356,silver,black,autonation ford katy,6800,6900,Thu May 28 2015 03:30:00,6900,0.014492753623188406,Low,May 2015,2
Pontiac,G5,Base,coupe,manual,1g2al15f877163029,oh,37,94076,yellow,black,sullivan auto group llc,3700,3900,Thu May 28 2015 03:30:00,3900,0.05128205128205128,Low,May 2015,2
Subaru,Impreza,WRX Limited,sedan,manual,jf1gd74687g516138,ca,3,94171,white,gray,b & j car company,11900,15750,Wed May 27 2015 05:30:00,15750,0.24444444444444444,High,May 2015,2
Saturn,ION,2,sedan,automatic,1g8aj55f97z184639,nc,33,96651,gold,beige,crossroads ford of indian trail,2375,3800,Mon Jun 01 2015 02:00:00,3800,0.375,High,June 2015,2
Subaru,B9 Tribeca,Limited 7-Passenger,suv,automatic,4s4wx85dx74409475,nj,21,97860,gray,black,elite acura,8675,7900,Wed May 27 2015 02:30:00,7900,-0.0981012658227848,Low,May 2015,2
Saturn,Aura,XE,sedan,automatic,1g8zs57n57f287689,ga,35,64779,brown,brown,innovative auto llc,5475,6500,Thu May 28 2015 03:00:00,6500,0.1576923076923077,Medium,May 2015,2
Saturn,Sky,Base,convertible,Unknown,1g8mb35b37y129007,pa,41,40214,silver,black,r hollenshead auto sales inc,10700,11100,Fri May 29 2015 02:00:00,11100,0.036036036036036036,Low,May 2015,2
Toyota,Avalon,XL,sedan,automatic,4t1bk36b67u243467,nc,19,70863,green,beige,crossroads nissan of wake forest,9200,8600,Mon Jun 15 2015 02:00:00,8600,-0.06976744186046512,Low,June 2015,2
Scion,tC,Base,hatchback,automatic,jtkde177170206443,ca,33,85737,white,beige,huntington beach ford,5325,8000,Wed May 27 2015 05:15:00,8000,0.334375,High,May 2015,2
Suzuki,Forenza,Base,sedan,manual,kl5jd56z87k536162,tx,25,102430,gold,gray,san antonio dodge chrysler jeep,1400,1000,Wed May 27 2015 03:00:00,1000,-0.4,Low,May 2015,2
Pontiac,G6,Value Leader,sedan,automatic,1g2zf58b074203163,pa,19,100632,gray,—,afg/roquemore and roquemore inc,3875,1800,Fri May 29 2015 02:00:00,1800,-1.1527777777777777,Low,May 2015,2
Scion,tC,Base,hatchback,manual,jtkde167670162408,nj,37,103425,gray,gray,joshua motor car co inc,4725,5800,Wed May 27 2015 02:30:00,5800,0.1853448275862069,Medium,May 2015,2
Pontiac,Grand Prix,Base,sedan,automatic,2g2wp552x71126088,ms,19,118661,brown,tan,united auto credit/hurst,3975,1800,Thu May 28 2015 03:30:00,1800,-1.2083333333333333,Low,May 2015,2
Subaru,Impreza,2.5 i,sedan,manual,jf1gd61627g508549,nj,37,96833,silver,black,the auto group inc,3925,7000,Wed May 27 2015 02:30:00,7000,0.4392857142857143,High,May 2015,2
Suzuki,XL7,Base,suv,automatic,2s3db217776107200,fl,28,163790,silver,gray,tmx finance dba instaloan lakeland fl1,1925,1900,Wed May 27 2015 09:00:00,1900,-0.013157894736842105,Low,May 2015,2
Saturn,VUE,Base,suv,manual,5gzcz23d57s831505,pa,41,111998,gray,gray,credit acceptance corp/vrs/southfield,3500,2400,Tue Jun 02 2015 02:30:00,2400,-0.4583333333333333,Low,June 2015,2
Pontiac,G6,Value Leader,sedan,automatic,1g2zf58b074174084,pa,27,83181,gold,beige,dt inventory,4400,4100,Tue Jun 09 2015 02:30:00,4100,-0.07317073170731707,Low,June 2015,2
Toyota,Avalon,XLS,sedan,automatic,4t1bk36b37u220311,ga,24,139601,black,gray,us auto sales inc,7100,6900,Thu May 28 2015 03:00:00,6900,-0.028985507246376812,Low,May 2015,2
Saturn,Sky,Base,convertible,automatic,1g8mb35b57y102018,tx,25,101992,silver,black,pm standley motorcars,5775,3200,Wed Jun 03 2015 03:20:00,3200,-0.8046875,Low,June 2015,2
Pontiac,G6,GT,convertible,automatic,1g2zh36n974141497,nc,36,100690,black,black,crossroads ford inc,5350,7000,Mon Jun 01 2015 02:00:00,7000,0.2357142857142857,High,June 2015,2
Pontiac,G6,Base,sedan,Unknown,1g2zg58n874170498,va,28,76082,blue,black,mazda and volkswagon of fredericksburg,5650,5500,Thu May 28 2015 02:35:00,5500,-0.02727272727272727,Low,May 2015,2
Pontiac,G6,GT,convertible,automatic,1g2zh35n774114669,nc,27,92486,red,gray,fleet lease remarketing,6125,6200,Mon Jun 15 2015 02:30:00,6200,0.012096774193548387,Low,June 2015,2
Volkswagen,Jetta,2.5,sedan,automatic,3vwrf71k37m099528,nc,22,115380,gray,gray,remarketing by ge/manheim north carolina,3350,2600,Mon Jun 01 2015 02:00:00,2600,-0.28846153846153844,Low,June 2015,2
Toyota,FJ Cruiser,Base,suv,automatic,jtebu11f670021740,pa,41,79530,gray,black,159191 canada inc,16000,14900,Fri May 29 2015 02:15:00,14900,-0.0738255033557047,Low,May 2015,2
Toyota,Tundra,Limited,crewmax cab,automatic,5tbdv58157s459330,ut,19,99195,blue,gray,excell auto center,21400,20000,Wed Jun 03 2015 04:30:00,20000,-0.07,Low,June 2015,2
Toyota,Camry,LE,sedan,automatic,4t1be46k27u596009,ca,35,53941,silver,gray,chaser inc,7675,8400,Wed May 27 2015 05:30:00,8400,0.08630952380952381,Low,May 2015,2
Toyota,Yaris,Base,hatchback,automatic,jtdjt923375077983,ca,27,81550,red,black,east bay bmw,3775,4700,Wed Jun 03 2015 05:30:00,4700,0.19680851063829788,Medium,June 2015,2
Toyota,FJ Cruiser,Base,suv,automatic,jtebu11f070055253,ca,41,88891,blue,black,american road leasing inc,15600,16000,Wed May 27 2015 05:15:00,16000,0.025,Low,May 2015,2
Unknown,Unknown,Unknown,Unknown,Unknown,2t1kr32e47c650099,nc,2,123946,blue,gray,north state acceptance,4725,4000,Mon Jun 01 2015 02:30:00,4000,-0.18125,Low,June 2015,2
Toyota,Camry,LE,sedan,automatic,jtnbe46k173037914,ca,41,148394,silver,gray,simon funding inc,5525,6800,Wed May 27 2015 05:30:00,6800,0.1875,Medium,May 2015,2
Volkswagen,New Beetle,2.5 PZEV,Convertible,automatic,3vwpg31y77m414865,ca,32,106163,blue,tan,hoehn motors inc,4350,4000,Wed May 27 2015 05:30:00,4000,-0.0875,Low,May 2015,2
Volvo,S40,T5,sedan,Unknown,yv1mh682172303591,pa,24,103795,silver,black,towne ford lincoln mazda hyundai,5575,5100,Fri May 29 2015 02:00:00,5100,-0.09313725490196079,Low,May 2015,2
Toyota,Camry,SE V6,sedan,automatic,4t1bk46k07u002199,ca,34,129581,red,gray,san diego sports cars,7050,7800,Wed May 27 2015 05:15:00,7800,0.09615384615384616,Low,May 2015,2
Toyota,Sienna,XLE Limited 7-Passenger,minivan,automatic,5tdbk22c07s004496,nj,19,102833,green,beige,sloane toyota of philadelphia,10550,6000,Wed May 27 2015 02:30:00,6000,-0.7583333333333333,Low,May 2015,2
Toyota,Highlander,Base,suv,automatic,jteep21a870214616,ca,34,81069,blue,gray,poway honda,9625,10900,Wed May 27 2015 05:30:00,10900,0.11697247706422019,Medium,May 2015,2
Toyota,RAV4,Base,suv,automatic,jtmzd33v876026079,ca,42,108428,white,gray,santander consumer,7850,9100,Thu May 28 2015 05:00:00,9100,0.13736263736263737,Medium,May 2015,2
BMW,X5,3.0i,suv,automatic,5uxfa13506ly48146,nj,35,114201,black,black,dch wappingers falls toyota auto group,7650,6700,Wed May 27 2015 02:30:00,6700,-0.1417910447761194,Low,May 2015,2
BMW,X5,3.0i,suv,automatic,5uxfa13526ly25211,ca,35,100617,black,beige,east bay bmw,8375,9200,Wed Jun 03 2015 05:30:00,9200,0.08967391304347826,Low,June 2015,2
Volvo,XC90,3.2,suv,automatic,yv4cy982971364547,tx,38,154173,black,black,d&m leasing,4175,2500,Wed May 27 2015 03:15:00,2500,-0.67,Low,May 2015,2
BMW,3 Series,325i,sedan,automatic,wbavb135x6pt03426,fl,26,125085,gray,tan,westlake financial services,5900,4600,Thu May 28 2015 08:00:00,4600,-0.2826086956521739,Low,May 2015,2
BMW,X5,3.0i,suv,automatic,5uxfa13576ly45082,va,32,133748,blue,brown,car web,6800,7500,Thu May 28 2015 02:35:00,7500,0.09333333333333334,Low,May 2015,2
BMW,3 Series,330Ci,convertible,automatic,wbabw53416pl54030,ca,29,117851,gray,black,b & j car company,8175,7700,Wed Jun 03 2015 05:30:00,7700,-0.06168831168831169,Low,June 2015,2
Acura,MDX,Touring,suv,automatic,2hnyd18846h533037,tx,32,117054,blue,gray,david mcdavid acura,8375,8300,Wed May 27 2015 03:20:00,8300,-0.009036144578313253,Low,May 2015,2
BMW,3 Series,330i,sedan,automatic,wbavb335x6ps10708,ca,35,156950,black,black,acura of pleasanton,5300,5900,Wed Jun 03 2015 05:30:00,5900,0.1016949152542373,Medium,June 2015,2
BMW,3 Series,325i,sedan,automatic,wbavb17546nk41379,fl,41,78414,gold,—,infiniti of tampa,8200,8400,Thu May 28 2015 09:20:00,8400,0.023809523809523808,Low,May 2015,2
BMW,X3,3.0i,suv,automatic,wbxpa934x6wg88650,tx,24,99362,silver,black,ken camp's auto world inc,7500,9400,Wed May 27 2015 03:00:00,9400,0.20212765957446807,High,May 2015,2
Buick,Lucerne,CXL,sedan,automatic,1g4hd57246u249412,pa,25,91851,burgundy,beige,gateway one lending & finance,5675,3500,Tue Jun 16 2015 02:30:00,3500,-0.6214285714285714,Low,June 2015,2
BMW,7 Series,750Li,sedan,automatic,wbahn83516dt28746,tx,26,132409,white,beige,d&m leasing,7225,8300,Wed May 27 2015 03:15:00,8300,0.12951807228915663,Medium,May 2015,2
BMW,3 Series,330xi,sedan,automatic,wbavd33556kv60352,ca,38,122355,black,black,e & k's auto sales llc,7825,6000,Wed Jun 03 2015 05:30:00,6000,-0.30416666666666664,Low,June 2015,2
BMW,5 Series,530i,sedan,automatic,wbane73516cm43205,fl,32,130855,gray,gray,coggin nissan,7075,5900,Thu May 28 2015 06:00:00,5900,-0.19915254237288135,Low,May 2015,2
BMW,7 Series,750i,sedan,automatic,wbahl83546dt06732,ca,35,61589,gray,gray,south bay bmw,10850,12000,Wed May 27 2015 05:30:00,12000,0.09583333333333334,Low,May 2015,2
BMW,7 Series,750Li,sedan,automatic,wbahn83536dt64342,ca,35,103274,silver,beige,south bay bmw,9275,9100,Wed May 27 2015 05:30:00,9100,-0.019230769230769232,Low,May 2015,2
Acura,TSX,Base,sedan,Unknown,jh4cl968x6c038508,nj,28,190013,silver,black,elite acura,4250,3700,Wed May 27 2015 02:30:00,3700,-0.14864864864864866,Low,May 2015,2
Acura,TL,Base,sedan,automatic,19uua66266a073940,ca,35,103558,white,beige,acura of pleasanton,7650,10400,Wed Jun 03 2015 05:30:00,10400,0.2644230769230769,High,June 2015,2
Audi,A3,2.0T,wagon,automatic,waumf78p56a002952,ca,33,89341,gray,gray,south coast acura,7200,8250,Wed May 27 2015 05:30:00,8250,0.12727272727272726,Medium,May 2015,2
Buick,Lucerne,CXL,sedan,automatic,1g4hd57266u135685,nv,2,119443,silver,gray,dt credit corporation,4500,1100,Thu May 28 2015 04:00:00,1100,-3.090909090909091,Low,May 2015,2
BMW,3 Series,330i,sedan,automatic,wbavb33506ks39132,fl,35,107344,gray,beige,santander consumer,7600,8000,Thu May 28 2015 02:35:00,8000,0.05,Low,May 2015,2
BMW,7 Series,750Li,sedan,automatic,wbahn83536dt39117,ga,35,113000,blue,black,chase one auto finance,8350,9500,Thu Jun 11 2015 03:00:00,9500,0.12105263157894737,Medium,June 2015,2
BMW,3 Series,325i,sedan,manual,wbavb13536kr58427,mo,19,96254,gray,black,mercedes benz of kansas city,7300,7000,Wed May 27 2015 03:30:00,7000,-0.04285714285714286,Low,May 2015,2
Audi,A4,2.0T quattro,sedan,automatic,waudf78e06a046873,ca,19,113376,gray,black,audi san diego,5675,4200,Wed May 27 2015 05:30:00,4200,-0.35119047619047616,Low,May 2015,2
BMW,3 Series,325i,sedan,automatic,wbavb13526kx48529,tx,23,111957,white,tan,cm investments,6375,5300,Wed Jun 03 2015 03:00:00,5300,-0.2028301886792453,Low,June 2015,2
Buick,LaCrosse,CX,sedan,automatic,2g4wc582261263068,wi,4,16551,blue,gray,harry kaufmann motor cars inc,6700,9300,Wed Jun 03 2015 03:00:00,9300,0.27956989247311825,High,June 2015,2
BMW,3 Series,330xi,sedan,manual,wbavd33536kl51725,ny,21,122771,blue,tan,j zap llc,7750,6200,Thu Jun 11 2015 02:45:00,6200,-0.25,Low,June 2015,2
BMW,3 Series,325i,sedan,automatic,wbavb13596kx40704,ca,25,74639,blue,black,hoehn motors inc,8375,7500,Wed May 27 2015 05:30:00,7500,-0.11666666666666667,Low,May 2015,2
Cadillac,DTS,Luxury III,sedan,automatic,1g6kd57y26u107321,fl,36,95794,silver,—,courtesy hyundai,5875,5800,Thu May 28 2015 09:20:00,5800,-0.01293103448275862,Low,May 2015,2
Unknown,Unknown,Unknown,Unknown,automatic,3gnda23p36s608008,nc,25,161584,black,gray,hendrick chevrolet cadillac,1900,2850,Wed May 27 2015 07:00:00,2850,0.3333333333333333,High,May 2015,2
Unknown,Unknown,Unknown,Unknown,manual,1g1yy26u065133346,ca,38,50751,black,black,executive enterprises auto wholesale inc,25500,25000,Wed Jun 03 2015 05:30:00,25000,-0.02,Low,June 2015,2
Chevrolet,Silverado 1500,LS,regular cab,automatic,1gcec14xx6z106809,nc,2,122133,red,gray,crossroads chrysler jeep dodge,5100,6200,Mon Jun 01 2015 02:00:00,6200,0.1774193548387097,Medium,June 2015,2
Buick,Rendezvous,CX,suv,automatic,3g5da03l76s501531,pa,28,145297,black,gray,credit acceptance corp/vrs/southfield,2625,1900,Tue Jun 02 2015 02:30:00,1900,-0.3815789473684211,Low,June 2015,2
Buick,Rendezvous,CX,suv,automatic,3g5db03l36s620559,nc,21,151761,white,beige,north state acceptance,2575,1900,Mon Jun 01 2015 02:30:00,1900,-0.35526315789473684,Low,June 2015,2
Chevrolet,Colorado,LT,crew cab,automatic,1gcds136868226590,fl,4,59285,silver,black,gm financial,11850,11700,Wed May 27 2015 02:10:00,11700,-0.01282051282051282,Low,May 2015,2
Chevrolet,Silverado 2500HD,LT3,crew cab,automatic,1gchk23206f132042,ca,23,292266,white,gray,coast sports cars inc,7850,7500,Wed May 27 2015 05:15:00,7500,-0.04666666666666667,Low,May 2015,2
Cadillac,Escalade,Base,suv,automatic,1gyek63n66r104260,ga,28,158621,black,beige,meridian remarketing,7125,5900,Thu May 28 2015 03:00:00,5900,-0.2076271186440678,Low,May 2015,2
Unknown,Unknown,Unknown,Unknown,manual,1g1yy26u765116057,pa,42,53715,black,gray,r hollenshead auto sales inc,24900,24000,Fri May 29 2015 02:00:00,24000,-0.0375,Low,May 2015,2
Buick,Rendezvous,CX,suv,automatic,3g5db03l46s558248,pa,19,130657,silver,gray,lease & rental management,3375,1300,Tue Jun 02 2015 02:30:00,1300,-1.5961538461538463,Low,June 2015,2
Chevrolet,Equinox,LT,suv,automatic,2cndl63fx66004659,fl,19,146449,gray,beige,enterprise vehicle exchange / rental / tulsa,3175,1900,Fri May 29 2015 02:25:00,1900,-0.6710526315789473,Low,May 2015,2
Cadillac,STS-V,Base,Sedan,automatic,1g6dx67d360156182,fl,35,84337,blue,gray,ed morse cadillac,13550,13800,Thu May 28 2015 02:40:00,13800,0.018115942028985508,Low,May 2015,2
Unknown,Unknown,Unknown,Unknown,automatic,1gyee63ax60222577,fl,21,137862,silver,gray,cars/automotive credit corp,5100,2400,Thu May 28 2015 02:35:00,2400,-1.125,Low,May 2015,2
Chevrolet,Camaro,LS,coupe,manual,2g1fe1e39e9149985,az,44,15866,red,black,gm financial,18550,18200,Thu May 28 2015 05:00:00,18200,-0.019230769230769232,Low,May 2015,2
Chevrolet,Silverado 1500,Work Truck,Crew Cab,automatic,3gcpcpec4eg198635,fl,36,29356,gray,gray,gm financial,22800,24000,Wed May 27 2015 02:10:00,24000,0.05,Low,May 2015,2
Chevrolet,Silverado 2500HD,LT,Crew Cab,automatic,1gc1kxcg1ef112567,tn,39,28830,white,black,sullivan auto group llc,28200,29600,Wed Jun 03 2015 03:30:00,29600,0.0472972972972973,Low,June 2015,2
Chevrolet,Silverado 1500,LT,double cab,automatic,1gcrcreh1ez297364,tx,38,29275,blue,gray,gm financial,23200,23000,Thu May 28 2015 03:30:00,23000,-0.008695652173913044,Low,May 2015,2
Cadillac,SRX,Luxury,suv,automatic,3gyfnee30es674123,mi,5,11459,gray,gray,gm remarketing,36300,36050,Thu Jun 04 2015 03:00:00,36050,-0.006934812760055479,Low,June 2015,2
Cadillac,SRX,Luxury,suv,automatic,3gyfnee30es640943,in,47,28342,red,black,avis corporation,33000,33900,Thu May 28 2015 03:10:00,33900,0.02654867256637168,Low,May 2015,2
Cadillac,XTS,Premium,sedan,Unknown,2g61p5s36e9324753,mi,4,9980,red,beige,gm remarketing,35800,38100,Thu Jun 04 2015 03:00:00,38100,0.06036745406824147,Low,June 2015,2
Chevrolet,Silverado 1500,LT,regular cab,automatic,1gcnkrec3ez216287,tx,44,15711,black,black,pro financial inc,27000,32200,Wed May 27 2015 03:20:00,32200,0.16149068322981366,Medium,May 2015,2
Chevrolet,Silverado 1500,LT,crew cab,automatic,3gcpcrec1eg452037,sc,39,54358,white,black,enterprise veh exchange/rental,25100,22300,Thu May 28 2015 02:15:00,22300,-0.12556053811659193,Low,May 2015,2
Chevrolet,Silverado 1500,LTZ,crew cab,automatic,3gcuksec2eg514123,tn,5,30448,white,tan,t & s motors,35500,37200,Wed May 27 2015 03:30:00,37200,0.0456989247311828,Low,May 2015,2
Chevrolet,Silverado 1500,Work Truck,double cab,Unknown,1gcrcpeh0ez315020,fl,44,15019,silver,gray,gm financial,21100,22000,Wed May 27 2015 02:10:00,22000,0.04090909090909091,Low,May 2015,2
Chevrolet,Impala,LT,sedan,automatic,2g1wt58k669256994,ca,19,132437,black,tan,veros credit,2975,650,Wed May 27 2015 05:30:00,650,-3.576923076923077,Low,May 2015,2
Unknown,Unknown,Unknown,Unknown,automatic,2a4gm68456r907946,in,19,178058,white,gray,automobile acceptance corp,1800,1000,Wed May 27 2015 06:30:00,1000,-0.8,Low,May 2015,2
Chevrolet,Impala,LTZ,sedan,automatic,2g1wu581x69300354,fl,36,95608,blue,beige,gm financial,5700,6500,Wed May 27 2015 02:10:00,6500,0.12307692307692308,Medium,May 2015,2
Unknown,Unknown,Unknown,Unknown,automatic,2a4gm68416r735687,ca,35,68153,blue,beige,bob baker toyota of lemon grove,4950,6600,Wed May 27 2015 05:15:00,6600,0.25,High,May 2015,2
Chrysler,PT Cruiser,Base,wagon,automatic,3a4fy48bx6t303910,tx,32,67229,burgundy,gray,integrity automotive,2750,3500,Thu May 28 2015 03:30:00,3500,0.21428571428571427,High,May 2015,2
Chrysler,300,C,sedan,automatic,2c3ka63h36h356607,fl,37,92197,black,gray,prestige leasing and sales inc,7950,7600,Wed May 27 2015 02:35:00,7600,-0.046052631578947366,Low,May 2015,2
Chrysler,PT Cruiser,Base,wagon,Unknown,3a4fy48b66t275524,nc,2,147814,red,—,credit acceptance corp/vrs/southfield,1325,400,Mon Jun 01 2015 02:30:00,400,-2.3125,Low,June 2015,2
Chrysler,PT Cruiser,Base,wagon,automatic,3a4fy48b36t291468,ca,19,114039,silver,gray,wells fargo dealer services,1900,1900,Thu May 28 2015 05:00:00,1900,0,Low,May 2015,2
Chrysler,300,Touring,sedan,automatic,2c3ka53g86h108256,ga,2,275862,blue,gray,santander consumer,2125,900,Thu Jun 04 2015 05:30:00,900,-1.3611111111111112,Low,June 2015,2
Chevrolet,Impala,LTZ,sedan,automatic,2g1wu581569360736,ga,19,148030,white,gray,gm financial,4025,3600,Tue Jun 02 2015 02:30:00,3600,-0.11805555555555555,Low,June 2015,2
Chevrolet,Impala,SS,sedan,automatic,2g1wd58c769297589,fl,38,185002,black,black,greenway chrysler jeep dodge inc,2675,3200,Tue May 26 2015 10:30:00,3200,0.1640625,Medium,May 2015,2
Chrysler,300,C,sedan,automatic,2c3ka63h16h170161,fl,42,89128,silver,gray,greenway chrysler jeep dodge inc,8150,7500,Tue May 26 2015 10:30:00,7500,-0.08666666666666667,Low,May 2015,2
Chrysler,300,Touring,sedan,automatic,2c3ka53g46h153873,ga,23,92144,black,gray,santander consumer,6325,6000,Tue Jun 02 2015 02:30:00,6000,-0.05416666666666667,Low,June 2015,2
Chrysler,300,Touring,sedan,automatic,2c3la53g16h216870,ca,29,145496,green,beige,honda cars of corona,4475,4600,Wed May 27 2015 05:15:00,4600,0.02717391304347826,Low,May 2015,2
Chrysler,Town and Country,Touring,minivan,automatic,2a4gp54lx6r632315,nc,19,141645,burgundy,gray,credit acceptance corp/vrs/southfield,2625,2000,Mon Jun 01 2015 02:30:00,2000,-0.3125,Low,June 2015,2
Chevrolet,Uplander,LT,minivan,automatic,1gndv33l36d118014,nc,19,205276,silver,gray,crossroads ford lincoln of morganton inc,200,1200,Mon Jun 08 2015 01:31:00,1200,0.8333333333333334,High,June 2015,2
Chevrolet,Impala,LT,sedan,automatic,2g1wt58k869355073,il,19,119578,black,gray,santander consumer,3200,2600,Tue Jun 02 2015 03:00:00,2600,-0.23076923076923078,Low,June 2015,2
Chrysler,Town and Country,Touring,minivan,automatic,2a4gp54l06r841823,az,19,128410,green,gray,gm financial,3000,3300,Thu May 28 2015 05:00:00,3300,0.09090909090909091,Low,May 2015,2
Chrysler,300,Base,sedan,automatic,2c3ka43r86h211978,fl,27,180629,white,—,coggin honda of orlando,3025,3000,Thu May 28 2015 09:20:00,3000,-0.008333333333333333,Low,May 2015,2
Chrysler,Sebring,Touring,Sedan,automatic,1c3al56r36n243042,az,21,103146,silver,black,camelback finance co,1750,1500,Thu May 28 2015 05:00:00,1500,-0.16666666666666666,Low,May 2015,2
Chevrolet,TrailBlazer,LT,suv,automatic,1gnds13s962277183,tx,41,103167,white,gray,d&m leasing,4325,5700,Wed May 27 2015 03:15:00,5700,0.2412280701754386,High,May 2015,2
Chevrolet,TrailBlazer,LT,suv,automatic,1gndt13s262340816,ca,34,46619,burgundy,beige,aaero sweet corporation,6500,9000,Thu May 28 2015 04:30:00,9000,0.2777777777777778,High,May 2015,2
Ford,Econoline Cargo,E-350 Super Duty,van,automatic,1ftse34l66ha05570,wi,32,77070,white,gray,remarketing by ge/bwas,4950,6600,Wed May 27 2015 03:00:00,6600,0.25,High,May 2015,2
Ford,F-350 Super Duty,XLT,crew cab,automatic,1ftww31p46eb14486,ca,38,92865,white,gray,clear view systems,14650,16000,Tue Jun 02 2015 05:30:00,16000,0.084375,Low,June 2015,2
